Chrom	Start	End	Module	Gene	Sample
chr19	1875902	1876664	Module_17449	KLF16	6h_sample
chr19	1875902	1876664	Module_17449	KLF16	24h_sample
chr19	1864125	1864671	Module_17447	ADAT3	24h_sample
chr19	1864125	1864671	Module_17447	ADAT3	72h_sample
chr19	1864306	1865314	Module_17448	ADAT3	0h_sample
chr19	1864306	1865314	Module_17448	ADAT3	3h_sample
chr19	1864306	1865314	Module_17448	ADAT3	48h_sample
chr19	1864306	1865314	Module_17448	ADAT3	6h_sample
chr19	1875902	1876664	Module_17449	ADAT3	3h_sample
chr19	1875902	1876664	Module_17449	ADAT3	72h_sample
chr19	1875902	1876664	Module_17449	ADAT3	48h_sample
chr19	1875902	1876664	Module_17449	ADAT3	0h_sample
chr19	1875902	1876664	Module_17449	ADAT3	6h_sample
chr19	1875902	1876664	Module_17449	ADAT3	24h_sample
chr19	1887121	1887686	Module_17451	ADAT3	72h_sample
chr19	1864125	1864671	Module_17447	REXO1	24h_sample
chr19	1864125	1864671	Module_17447	REXO1	72h_sample
chr19	1864306	1865314	Module_17448	REXO1	0h_sample
chr19	1864306	1865314	Module_17448	REXO1	3h_sample
chr19	1864306	1865314	Module_17448	REXO1	48h_sample
chr19	1864306	1865314	Module_17448	REXO1	6h_sample
chr19	1864306	1865314	Module_17448	REXO1	12h_sample
chr19	1875902	1876664	Module_17449	REXO1	12h_sample
chr19	1875902	1876664	Module_17449	REXO1	3h_sample
chr19	1875902	1876664	Module_17449	REXO1	72h_sample
chr19	1875902	1876664	Module_17449	REXO1	48h_sample
chr19	1875902	1876664	Module_17449	REXO1	0h_sample
chr19	1875902	1876664	Module_17449	REXO1	6h_sample
chr19	1875902	1876664	Module_17449	REXO1	24h_sample
chr19	1864306	1865314	Module_17448	CSNK1G2	0h_sample
chr4	1871845	1874063	Module_27514	C4orf48	24h_sample
chr4	1871845	1874063	Module_27514	NELFA	24h_sample
chr17	1902985	1903504	Module_14468	DPH1	72h_sample
chr17	1902985	1903504	Module_14468	DPH1	48h_sample
chr17	1902985	1903504	Module_14468	DPH1	24h_sample
chr17	1902985	1903504	Module_14468	OVCA2	72h_sample
chr17	1902985	1903504	Module_14468	OVCA2	48h_sample
chr17	1902985	1903504	Module_14468	OVCA2	24h_sample
chr11	2025445	2026147	Module_5592	MRPL23	3h_sample
chr11	2025445	2026147	Module_5592	MRPL23	6h_sample
chr11	2025445	2026147	Module_5592	MRPL23	12h_sample
chr11	2025445	2026147	Module_5592	MRPL23	24h_sample
chr11	2025445	2026147	Module_5592	MRPL23	0h_sample
chr11	2025445	2026147	Module_5592	H19	72h_sample
chr11	2025445	2026147	Module_5592	H19	0h_sample
chr19	2061137	2061845	Module_17467	BTBD2	12h_sample
chr19	2061137	2061845	Module_17467	BTBD2	6h_sample
chr19	2061137	2061845	Module_17467	BTBD2	72h_sample
chr19	2061137	2061845	Module_17467	BTBD2	48h_sample
chr19	2061137	2061845	Module_17467	BTBD2	3h_sample
chr19	2061137	2061845	Module_17467	BTBD2	0h_sample
chr19	2061137	2061845	Module_17467	BTBD2	24h_sample
chr19	2061137	2061845	Module_17467	MKNK2	12h_sample
chr19	2061137	2061845	Module_17467	MKNK2	6h_sample
chr19	2061137	2061845	Module_17467	MKNK2	72h_sample
chr19	2061137	2061845	Module_17467	MKNK2	48h_sample
chr19	2061137	2061845	Module_17467	MKNK2	3h_sample
chr19	2061137	2061845	Module_17467	MKNK2	0h_sample
chr19	2061137	2061845	Module_17467	MKNK2	24h_sample
chr19	2061137	2061845	Module_17467	AP3D1	72h_sample
chr19	2061137	2061845	Module_17467	AP3D1	48h_sample
chr19	2061137	2061845	Module_17467	AP3D1	24h_sample
chr1	2179345	2180155	Module_132	LOC100129534	6h_sample
chr4	2222926	2223571	Module_27528	HAUS3	6h_sample
chr4	2222926	2223571	Module_27528	HAUS3	0h_sample
chr4	2222926	2223571	Module_27528	HAUS3	3h_sample
chr4	2222926	2223571	Module_27528	HAUS3	12h_sample
chr4	2222926	2223571	Module_27528	MXD4	0h_sample
chr17	2295854	2297522	Module_14481	TSR1	6h_sample
chr17	2295854	2297522	Module_14481	TSR1	72h_sample
chr17	2295854	2297522	Module_14481	TSR1	24h_sample
chr17	2295854	2297522	Module_14481	TSR1	3h_sample
chr17	2295854	2297522	Module_14481	TSR1	12h_sample
chr17	2295854	2297522	Module_14481	TSR1	0h_sample
chr17	2295854	2297522	Module_14481	TSR1	48h_sample
chr17	2295854	2297522	Module_14481	SGSM2	6h_sample
chr17	2295854	2297522	Module_14481	SGSM2	72h_sample
chr17	2295854	2297522	Module_14481	SGSM2	24h_sample
chr17	2295854	2297522	Module_14481	SGSM2	3h_sample
chr17	2295854	2297522	Module_14481	SGSM2	12h_sample
chr17	2295854	2297522	Module_14481	SGSM2	0h_sample
chr17	2295854	2297522	Module_14481	SGSM2	48h_sample
chr17	2295854	2297522	Module_14481	SRR	72h_sample
chr17	2295854	2297522	Module_14481	SRR	3h_sample
chr17	2295854	2297522	Module_14481	SRR	48h_sample
chr17	2295854	2297522	Module_14481	METTL16	72h_sample
chr17	2295854	2297522	Module_14481	METTL16	0h_sample
chr17	2295854	2297522	Module_14481	METTL16	48h_sample
chr17	2295854	2297522	Module_14481	SMG6	72h_sample
chr17	2295854	2297522	Module_14481	SMG6	3h_sample
chr17	2295854	2297522	Module_14481	SMG6	0h_sample
chr17	2295854	2297522	Module_14481	SMG6	48h_sample
chr1	2363510	2364307	Module_141	PEX10	48h_sample
chr1	2363510	2364307	Module_141	PEX10	24h_sample
chr1	2363510	2364307	Module_141	PEX10	72h_sample
chr1	2377824	2378375	Module_142	PEX10	72h_sample
chr1	2377824	2378375	Module_142	PEX10	48h_sample
chr1	2377824	2378375	Module_142	MORN1	72h_sample
chr1	2377824	2378375	Module_142	RER1	72h_sample
chr1	2474906	2475585	Module_149	FAM213B	72h_sample
chr1	2476389	2476889	Module_150	FAM213B	72h_sample
chr1	2477409	2478995	Module_151	FAM213B	72h_sample
chr1	2477409	2478995	Module_151	FAM213B	0h_sample
chr1	2477409	2478995	Module_151	FAM213B	48h_sample
chr1	2477409	2478995	Module_151	FAM213B	12h_sample
chr1	2477409	2478995	Module_151	FAM213B	24h_sample
chr1	2477409	2478995	Module_151	FAM213B	6h_sample
chr1	2477409	2478995	Module_151	FAM213B	3h_sample
chr1	2574009	2575066	Module_157	FAM213B	24h_sample
chr1	2574009	2575066	Module_157	FAM213B	6h_sample
chr1	2574009	2575066	Module_157	FAM213B	48h_sample
chr1	2574009	2575066	Module_157	FAM213B	72h_sample
chr1	2574009	2575066	Module_157	FAM213B	12h_sample
chr1	2574009	2575066	Module_157	FAM213B	0h_sample
chr1	2574009	2575066	Module_157	FAM213B	3h_sample
chr1	2474906	2475585	Module_149	PANK4	72h_sample
chr1	2474906	2475585	Module_149	PANK4	48h_sample
chr1	2476389	2476889	Module_150	PANK4	72h_sample
chr1	2477409	2478995	Module_151	PANK4	72h_sample
chr1	2477409	2478995	Module_151	PANK4	0h_sample
chr1	2477409	2478995	Module_151	PANK4	48h_sample
chr1	2477409	2478995	Module_151	PANK4	12h_sample
chr1	2477409	2478995	Module_151	PANK4	24h_sample
chr1	2477409	2478995	Module_151	PANK4	6h_sample
chr1	2477409	2478995	Module_151	PANK4	3h_sample
chr1	2477409	2478995	Module_151	HES5	24h_sample
chr7	2535390	2536023	Module_33421	LFNG	48h_sample
chr7	2535390	2536023	Module_33421	LFNG	72h_sample
chr7	2535390	2536023	Module_33421	LFNG	24h_sample
chr7	2535390	2536023	Module_33421	LFNG	0h_sample
chr7	2535390	2536023	Module_33421	LFNG	6h_sample
chr7	2537277	2537989	Module_33422	LFNG	72h_sample
chr7	2537277	2537989	Module_33422	LFNG	0h_sample
chr7	2538309	2538828	Module_33423	LFNG	72h_sample
chr7	2538309	2538828	Module_33423	LFNG	24h_sample
chr7	2539250	2540115	Module_33424	LFNG	0h_sample
chr7	2539250	2540115	Module_33424	LFNG	3h_sample
chr7	2539250	2540115	Module_33424	LFNG	6h_sample
chr7	2539250	2540115	Module_33424	LFNG	12h_sample
chr7	2539250	2540115	Module_33424	LFNG	24h_sample
chr7	2539250	2540115	Module_33424	LFNG	72h_sample
chr7	2539250	2540115	Module_33424	LFNG	48h_sample
chr7	2563505	2564931	Module_33431	LFNG	48h_sample
chr7	2563505	2564931	Module_33431	LFNG	72h_sample
chr7	2563505	2564931	Module_33431	LFNG	6h_sample
chr7	2563505	2564931	Module_33431	LFNG	3h_sample
chr7	2563505	2564931	Module_33431	LFNG	0h_sample
chr7	2563505	2564931	Module_33431	LFNG	12h_sample
chr7	2563505	2564931	Module_33431	LFNG	24h_sample
chr7	2539250	2540115	Module_33424	CHST12	24h_sample
chr7	2539250	2540115	Module_33424	CHST12	72h_sample
chr7	2539250	2540115	Module_33424	CHST12	48h_sample
chr7	2539250	2540115	Module_33424	IQCE	24h_sample
chr7	2539250	2540115	Module_33424	IQCE	72h_sample
chr7	2539250	2540115	Module_33424	IQCE	48h_sample
chr7	2563505	2564931	Module_33431	IQCE	48h_sample
chr7	2563505	2564931	Module_33431	IQCE	72h_sample
chr7	2563505	2564931	Module_33431	IQCE	3h_sample
chr7	2563505	2564931	Module_33431	IQCE	0h_sample
chr7	2563505	2564931	Module_33431	IQCE	12h_sample
chr7	2563505	2564931	Module_33431	IQCE	24h_sample
chr7	2539250	2540115	Module_33424	BRAT1	24h_sample
chr7	2539250	2540115	Module_33424	BRAT1	72h_sample
chr7	2539250	2540115	Module_33424	BRAT1	48h_sample
chr7	2563505	2564931	Module_33431	BRAT1	48h_sample
chr7	2563505	2564931	Module_33431	BRAT1	72h_sample
chr7	2563505	2564931	Module_33431	BRAT1	6h_sample
chr7	2563505	2564931	Module_33431	BRAT1	3h_sample
chr7	2563505	2564931	Module_33431	BRAT1	0h_sample
chr7	2563505	2564931	Module_33431	BRAT1	12h_sample
chr7	2563505	2564931	Module_33431	BRAT1	24h_sample
chr4	2599150	2599953	Module_27551	FAM193A	3h_sample
chr4	2599150	2599953	Module_27551	FAM193A	6h_sample
chr4	2599150	2599953	Module_27551	FAM193A	0h_sample
chr4	2599150	2599953	Module_27551	FAM193A	12h_sample
chr17	2627470	2628431	Module_14492	RAP1GAP2	0h_sample
chr17	2627470	2628431	Module_14492	RAP1GAP2	48h_sample
chr17	2627470	2628431	Module_14492	RAP1GAP2	72h_sample
chr17	2627470	2628431	Module_14492	RAP1GAP2	6h_sample
chr17	2627470	2628431	Module_14492	RAP1GAP2	24h_sample
chr17	2658469	2659808	Module_14494	RAP1GAP2	24h_sample
chr17	2658469	2659808	Module_14494	RAP1GAP2	48h_sample
chr17	2658469	2659808	Module_14494	RAP1GAP2	72h_sample
chr17	2658469	2659808	Module_14494	RAP1GAP2	6h_sample
chr17	2658469	2659808	Module_14494	RAP1GAP2	0h_sample
chr17	2658469	2659808	Module_14494	RAP1GAP2	3h_sample
chr17	2658469	2659808	Module_14494	RAP1GAP2	12h_sample
chr17	2679340	2680805	Module_14495	RAP1GAP2	6h_sample
chr17	2679340	2680805	Module_14495	RAP1GAP2	48h_sample
chr17	2679340	2680805	Module_14495	RAP1GAP2	0h_sample
chr17	2679340	2680805	Module_14495	RAP1GAP2	12h_sample
chr17	2679340	2680805	Module_14495	RAP1GAP2	72h_sample
chr17	2679340	2680805	Module_14495	RAP1GAP2	3h_sample
chr17	2679340	2680805	Module_14495	RAP1GAP2	24h_sample
chr17	2627470	2628431	Module_14492	CLUH	0h_sample
chr17	2627470	2628431	Module_14492	CLUH	48h_sample
chr17	2627470	2628431	Module_14492	CLUH	72h_sample
chr17	2627470	2628431	Module_14492	CLUH	6h_sample
chr17	2627470	2628431	Module_14492	CLUH	24h_sample
chr17	2627470	2628431	Module_14492	CLUH	12h_sample
chr17	2658469	2659808	Module_14494	CLUH	24h_sample
chr17	2658469	2659808	Module_14494	CLUH	48h_sample
chr17	2658469	2659808	Module_14494	CLUH	72h_sample
chr17	2658469	2659808	Module_14494	CLUH	6h_sample
chr17	2658469	2659808	Module_14494	CLUH	0h_sample
chr17	2658469	2659808	Module_14494	CLUH	3h_sample
chr17	2658469	2659808	Module_14494	CLUH	12h_sample
chr17	2679340	2680805	Module_14495	CLUH	48h_sample
chr17	2679340	2680805	Module_14495	CLUH	0h_sample
chr17	2679340	2680805	Module_14495	CLUH	12h_sample
chr17	2679340	2680805	Module_14495	CLUH	72h_sample
chr17	2679340	2680805	Module_14495	CLUH	3h_sample
chr17	2679340	2680805	Module_14495	CLUH	24h_sample
chr7	2685816	2686965	Module_33445	TTYH3	12h_sample
chr7	2685816	2686965	Module_33445	TTYH3	48h_sample
chr7	2685816	2686965	Module_33445	TTYH3	0h_sample
chr7	2685816	2686965	Module_33445	TTYH3	24h_sample
chr7	2685816	2686965	Module_33445	TTYH3	6h_sample
chr7	2685816	2686965	Module_33445	TTYH3	3h_sample
chr5	2750160	2750824	Module_29246	IRX2	12h_sample
chr5	2750160	2750824	Module_29246	IRX2	0h_sample
chr5	2750160	2750824	Module_29246	IRX2	3h_sample
chr5	2750160	2750824	Module_29246	IRX2	6h_sample
chr5	2750160	2750824	Module_29246	IRX2	72h_sample
chr5	2750160	2750824	Module_29246	IRX2	24h_sample
chr5	2750160	2750824	Module_29246	C5orf38	72h_sample
chr5	2750160	2750824	Module_29246	C5orf38	24h_sample
chr4	2780038	2780601	Module_27560	TNIP2	24h_sample
chr4	2780038	2780601	Module_27560	TNIP2	6h_sample
chr4	2780150	2780701	Module_27561	TNIP2	3h_sample
chr4	2780150	2780701	Module_27561	TNIP2	12h_sample
chr4	2780150	2780701	Module_27561	TNIP2	0h_sample
chr4	2780038	2780601	Module_27560	SH3BP2	24h_sample
chr4	2780038	2780601	Module_27560	SH3BP2	6h_sample
chr4	2780150	2780701	Module_27561	SH3BP2	3h_sample
chr4	2780150	2780701	Module_27561	SH3BP2	12h_sample
chr4	2780150	2780701	Module_27561	SH3BP2	0h_sample
chr7	2860836	2861489	Module_33451	GNA12	3h_sample
chr7	2860836	2861489	Module_33451	GNA12	48h_sample
chr7	2860836	2861489	Module_33451	GNA12	72h_sample
chr7	2860836	2861489	Module_33451	GNA12	6h_sample
chr7	2860836	2861489	Module_33451	GNA12	12h_sample
chr7	2860836	2861489	Module_33451	GNA12	0h_sample
chr7	2860836	2861489	Module_33451	GNA12	24h_sample
chr6	2866117	2866851	Module_31218	SERPINB9	6h_sample
chr6	2866117	2866851	Module_31218	SERPINB9	12h_sample
chr6	2866117	2866851	Module_31218	SERPINB9	0h_sample
chr6	2866117	2866851	Module_31218	SERPINB9	3h_sample
chr6	2988749	2989608	Module_31239	SERPINB9	0h_sample
chr6	2988749	2989608	Module_31239	SERPINB9	48h_sample
chr6	2988749	2989608	Module_31239	SERPINB9	72h_sample
chr6	2988749	2989608	Module_31239	SERPINB9	3h_sample
chr6	2988749	2989608	Module_31239	SERPINB9	6h_sample
chr6	2988749	2989608	Module_31239	SERPINB9	24h_sample
chr6	2988749	2989608	Module_31239	SERPINB9	12h_sample
chr6	2866117	2866851	Module_31218	SERPINB1	6h_sample
chr6	2866117	2866851	Module_31218	SERPINB1	12h_sample
chr6	2866117	2866851	Module_31218	SERPINB1	24h_sample
chr6	2866117	2866851	Module_31218	SERPINB1	0h_sample
chr6	2866117	2866851	Module_31218	SERPINB1	3h_sample
chr6	2988749	2989608	Module_31239	SERPINB1	0h_sample
chr6	2988749	2989608	Module_31239	SERPINB1	48h_sample
chr6	2988749	2989608	Module_31239	SERPINB1	72h_sample
chr6	2988749	2989608	Module_31239	SERPINB1	3h_sample
chr6	2988749	2989608	Module_31239	SERPINB1	6h_sample
chr6	2988749	2989608	Module_31239	SERPINB1	24h_sample
chr11	2883307	2884609	Module_5612	CDKN1C	0h_sample
chr11	2883307	2884609	Module_5612	CDKN1C	6h_sample
chr11	2883307	2884609	Module_5612	CDKN1C	12h_sample
chr11	2883307	2884609	Module_5612	CDKN1C	3h_sample
chr11	2883307	2884609	Module_5612	CDKN1C	72h_sample
chr11	2883307	2884609	Module_5612	CDKN1C	24h_sample
chr11	2883307	2884609	Module_5612	CDKN1C	48h_sample
chr11	2888930	2889515	Module_5613	CDKN1C	48h_sample
chr11	2888930	2889515	Module_5613	CDKN1C	72h_sample
chr11	2888930	2889515	Module_5613	CDKN1C	24h_sample
chr11	2883307	2884609	Module_5612	SLC22A18	6h_sample
chr11	2883307	2884609	Module_5612	SLC22A18	3h_sample
chr11	2883307	2884609	Module_5612	SLC22A18	72h_sample
chr11	2883307	2884609	Module_5612	SLC22A18	24h_sample
chr11	2883307	2884609	Module_5612	SLC22A18	48h_sample
chr11	2888930	2889515	Module_5613	SLC22A18	72h_sample
chr11	2883307	2884609	Module_5612	PHLDA2	12h_sample
chr12	2935930	2936430	Module_7646	ITFG2	72h_sample
chr12	2935930	2936430	Module_7646	FKBP4	72h_sample
chr6	2988749	2989608	Module_31239	BPHL	0h_sample
chr6	2988749	2989608	Module_31239	BPHL	48h_sample
chr6	2988749	2989608	Module_31239	BPHL	72h_sample
chr6	2988749	2989608	Module_31239	BPHL	3h_sample
chr6	2988749	2989608	Module_31239	BPHL	6h_sample
chr6	2988749	2989608	Module_31239	BPHL	24h_sample
chr6	2988749	2989608	Module_31239	BPHL	12h_sample
chr6	2988749	2989608	Module_31239	SERPINB6	0h_sample
chr6	2988749	2989608	Module_31239	SERPINB6	48h_sample
chr6	2988749	2989608	Module_31239	SERPINB6	72h_sample
chr6	2988749	2989608	Module_31239	SERPINB6	3h_sample
chr6	2988749	2989608	Module_31239	SERPINB6	6h_sample
chr6	2988749	2989608	Module_31239	SERPINB6	24h_sample
chr6	2988749	2989608	Module_31239	SERPINB6	12h_sample
chr6	2988749	2989608	Module_31239	NQO2	0h_sample
chr6	2988749	2989608	Module_31239	NQO2	48h_sample
chr6	2988749	2989608	Module_31239	NQO2	72h_sample
chr6	2988749	2989608	Module_31239	NQO2	3h_sample
chr6	2988749	2989608	Module_31239	NQO2	6h_sample
chr6	2988749	2989608	Module_31239	NQO2	24h_sample
chr6	2988749	2989608	Module_31239	NQO2	12h_sample
chr6	2988749	2989608	Module_31239	RIPK1	0h_sample
chr6	2988749	2989608	Module_31239	RIPK1	48h_sample
chr6	2988749	2989608	Module_31239	RIPK1	72h_sample
chr6	2988749	2989608	Module_31239	RIPK1	3h_sample
chr6	2988749	2989608	Module_31239	RIPK1	6h_sample
chr6	2988749	2989608	Module_31239	RIPK1	24h_sample
chr6	2988749	2989608	Module_31239	RIPK1	12h_sample
chr6	2988749	2989608	Module_31239	WRNIP1	48h_sample
chr6	2988749	2989608	Module_31239	WRNIP1	72h_sample
chr6	2988749	2989608	Module_31239	WRNIP1	3h_sample
chr6	2988749	2989608	Module_31239	WRNIP1	6h_sample
chr6	2988749	2989608	Module_31239	WRNIP1	24h_sample
chr6	2988749	2989608	Module_31239	LINC01011	3h_sample
chr6	2988749	2989608	Module_31239	LINC01011	6h_sample
chr6	2988749	2989608	Module_31239	LINC01011	24h_sample
chr16	3005748	3006371	Module_13016	KREMEN2	0h_sample
chr16	3005748	3006371	Module_13016	KREMEN2	12h_sample
chr16	3005748	3006371	Module_13016	KREMEN2	3h_sample
chr16	3005748	3006371	Module_13016	PAQR4	0h_sample
chr16	3005748	3006371	Module_13016	PAQR4	12h_sample
chr10	3006282	3006782	Module_3797	PFKP	6h_sample
chr18	3012528	3013481	Module_16534	EMILIN2	24h_sample
chr18	3012528	3013481	Module_16534	EMILIN2	6h_sample
chr18	3012528	3013481	Module_16534	EMILIN2	3h_sample
chr18	3012528	3013481	Module_16534	LPIN2	24h_sample
chr18	3012528	3013481	Module_16534	LPIN2	6h_sample
chr18	3012528	3013481	Module_16534	LPIN2	3h_sample
chr18	3012528	3013481	Module_16534	LPIN2	48h_sample
chr18	3012528	3013481	Module_16534	LPIN2	0h_sample
chr18	3012528	3013481	Module_16534	DLGAP1	6h_sample
chr18	3012528	3013481	Module_16534	DLGAP1	3h_sample
chr18	3447846	3448598	Module_16539	DLGAP1	0h_sample
chr18	3447846	3448598	Module_16539	DLGAP1	24h_sample
chr18	3447846	3448598	Module_16539	DLGAP1	6h_sample
chr18	3447846	3448598	Module_16539	DLGAP1	3h_sample
chr18	3584900	3585440	Module_16550	DLGAP1	6h_sample
chr16	3071106	3071943	Module_13027	TNFRSF12A	3h_sample
chr16	3071106	3071943	Module_13027	TNFRSF12A	0h_sample
chr16	3071106	3071943	Module_13027	TNFRSF12A	12h_sample
chr16	3071106	3071943	Module_13027	TNFRSF12A	48h_sample
chr16	3071106	3071943	Module_13027	TNFRSF12A	24h_sample
chr16	3071106	3071943	Module_13027	TNFRSF12A	72h_sample
chr16	3071106	3071943	Module_13027	TNFRSF12A	6h_sample
chr16	3071106	3071943	Module_13027	IL32	3h_sample
chr16	3071106	3071943	Module_13027	IL32	12h_sample
chr16	3071106	3071943	Module_13027	IL32	48h_sample
chr16	3071106	3071943	Module_13027	IL32	24h_sample
chr16	3071106	3071943	Module_13027	IL32	72h_sample
chr16	3071106	3071943	Module_13027	IL32	6h_sample
chr16	3071106	3071943	Module_13027	THOC6	3h_sample
chr16	3071106	3071943	Module_13027	THOC6	0h_sample
chr16	3071106	3071943	Module_13027	THOC6	12h_sample
chr16	3071106	3071943	Module_13027	THOC6	48h_sample
chr16	3071106	3071943	Module_13027	THOC6	24h_sample
chr16	3071106	3071943	Module_13027	THOC6	72h_sample
chr16	3071106	3071943	Module_13027	THOC6	6h_sample
chr16	3071106	3071943	Module_13027	HCFC1R1	3h_sample
chr16	3071106	3071943	Module_13027	HCFC1R1	0h_sample
chr16	3071106	3071943	Module_13027	HCFC1R1	12h_sample
chr16	3071106	3071943	Module_13027	HCFC1R1	48h_sample
chr16	3071106	3071943	Module_13027	HCFC1R1	24h_sample
chr16	3071106	3071943	Module_13027	HCFC1R1	72h_sample
chr16	3071106	3071943	Module_13027	HCFC1R1	6h_sample
chr16	3071106	3071943	Module_13027	PKMYT1	3h_sample
chr16	3071106	3071943	Module_13027	PKMYT1	0h_sample
chr16	3071106	3071943	Module_13027	PKMYT1	12h_sample
chr16	3071106	3071943	Module_13027	PKMYT1	48h_sample
chr16	3071106	3071943	Module_13027	PKMYT1	24h_sample
chr16	3071106	3071943	Module_13027	PKMYT1	72h_sample
chr16	3071106	3071943	Module_13027	PKMYT1	6h_sample
chr16	3071106	3071943	Module_13027	MMP25	3h_sample
chr16	3071106	3071943	Module_13027	MMP25	0h_sample
chr16	3071106	3071943	Module_13027	MMP25	12h_sample
chr16	3071106	3071943	Module_13027	MMP25	48h_sample
chr16	3071106	3071943	Module_13027	MMP25	24h_sample
chr16	3071106	3071943	Module_13027	MMP25	72h_sample
chr16	3071106	3071943	Module_13027	MMP25	6h_sample
chr16	3071106	3071943	Module_13027	LOC100128770	3h_sample
chr16	3071106	3071943	Module_13027	CLDN6	3h_sample
chr16	3071106	3071943	Module_13027	CLDN6	0h_sample
chr16	3071106	3071943	Module_13027	CLDN6	12h_sample
chr16	3071106	3071943	Module_13027	CLDN6	48h_sample
chr16	3071106	3071943	Module_13027	CLDN6	24h_sample
chr16	3071106	3071943	Module_13027	CLDN6	72h_sample
chr16	3071106	3071943	Module_13027	CLDN6	6h_sample
chr12	3072937	3073581	Module_7661	TULP3	3h_sample
chr12	3072937	3073581	Module_7661	TEAD4	3h_sample
chr12	3072937	3073581	Module_7661	TEAD4	6h_sample
chr16	3199431	3200960	Module_13041	ZNF205	72h_sample
chr16	3199431	3200960	Module_13041	ZNF213	3h_sample
chr12	3213993	3214532	Module_7675	TSPAN9	48h_sample
chr12	3213993	3214532	Module_7675	TSPAN9	72h_sample
