Chrom	Start	End	Module
chr19	1249193	1249912	Module_17388
chr19	1250540	1251040	Module_17389
chr1	1250554	1251054	Module_60
chr19	1250555	1251056	Module_17390
chr1	1250569	1251069	Module_61
chr19	1250587	1251087	Module_17391
chr1	1250622	1251193	Module_62
chr19	1250739	1251256	Module_17392
chr1	1250874	1251374	Module_63
chr1	1254307	1254807	Module_64
chr19	1259229	1260056	Module_17393
chr19	1260629	1261367	Module_17394
chr19	1262364	1262864	Module_17395
chr19	1266229	1267240	Module_17396
chr1	1273050	1273550	Module_65
chr1	1279180	1279680	Module_66
chr19	1279597	1280140	Module_17397
chr20	1280121	1280621	Module_22277
chr20	1281468	1282183	Module_22278
chr10	1282284	1282784	Module_3796
chr1	1283006	1283703	Module_67
chr11	1283648	1284431	Module_5545
chr19	1287634	1288134	Module_17398
chr1	1288838	1290383	Module_68
chr1	1290702	1291270	Module_69
chr1	1295000	1295521	Module_70
chr19	1295477	1296121	Module_17399
chr1	1296887	1297649	Module_71
chr4	1303014	1303729	Module_27491
chr1	1307201	1307882	Module_72
chr17	1315431	1315931	Module_14432
chr5	1316226	1316862	Module_29208
chr20	1317316	1317816	Module_22279
chr11	1324100	1325153	Module_5546
chr16	1338968	1339468	Module_12935
chr16	1340042	1340542	Module_12936
chr4	1345512	1346012	Module_27492
chr1	1345519	1346019	Module_73
chr4	1345544	1346044	Module_27493
chr1	1345585	1346218	Module_74
chr4	1349826	1350588	Module_27494
chr16	1350663	1351447	Module_12937
chr16	1353363	1353995	Module_12938
chr1	1355088	1356049	Module_75
chr19	1355624	1356124	Module_17400
chr11	1357195	1357867	Module_5547
chr19	1357619	1358119	Module_17401
chr11	1357685	1358618	Module_5548
chr19	1360537	1361037	Module_17402
chr19	1361639	1362139	Module_17403
chr1	1362026	1362609	Module_76
chr4	1362436	1362942	Module_27495
chr1	1362834	1363451	Module_77
chr17	1364735	1365235	Module_14433
chr1	1365594	1366343	Module_78
chr17	1366592	1367105	Module_14434
chr1	1367078	1367734	Module_79
chr1	1368487	1369236	Module_80
chr11	1370641	1371141	Module_5549
chr17	1371181	1371681	Module_14435
chr17	1375100	1375872	Module_14436
chr16	1375722	1376222	Module_12939
chr1	1376064	1376629	Module_81
chr17	1376329	1376829	Module_14437
chr1	1376368	1376868	Module_82
chr19	1377261	1377761	Module_17404
chr16	1377289	1377789	Module_12940
chr20	1379454	1379954	Module_22280
chr19	1381054	1381774	Module_17405
chr16	1381549	1382540	Module_12941
chr16	1384129	1384713	Module_12942
chr5	1385771	1386428	Module_29209
chr17	1388144	1389579	Module_14438
chr17	1390017	1390970	Module_14439
chr17	1391245	1391816	Module_14440
chr16	1392627	1393684	Module_12943
chr17	1393937	1394437	Module_14441
chr19	1394467	1395265	Module_17406
chr17	1395510	1396363	Module_14442
chr19	1396440	1396940	Module_17407
chr11	1403984	1404668	Module_5550
chr20	1404279	1404844	Module_22281
chr20	1408099	1408673	Module_22282
chr19	1408310	1408993	Module_17408
chr11	1411630	1412899	Module_5551
chr19	1414878	1416149	Module_17409
chr17	1418707	1419515	Module_14443
chr11	1422595	1423465	Module_5552
chr16	1429103	1430152	Module_12944
chr11	1431867	1432367	Module_5553
chr1	1440091	1440750	Module_83
chr19	1444909	1445701	Module_17410
chr19	1445984	1446829	Module_17411
chr20	1447264	1447827	Module_22283
chr20	1450714	1451282	Module_22284
chr19	1451603	1452421	Module_17412
chr19	1455386	1456058	Module_17413
chr20	1455569	1456197	Module_22285
chr11	1457128	1457628	Module_5554
chr16	1458026	1458725	Module_12945
chr11	1463227	1463912	Module_5555
chr16	1463647	1464218	Module_12946
chr17	1464874	1465484	Module_14444
chr19	1465217	1465717	Module_17414
chr7	1465278	1465778	Module_33358
chr19	1465391	1465891	Module_17415
chr19	1467490	1467990	Module_17416
chr19	1468831	1469827	Module_17417
chr7	1469804	1470304	Module_33359
chr19	1470364	1471240	Module_17418
chr7	1472162	1472703	Module_33360
chr17	1472242	1473008	Module_14445
chr20	1474233	1474733	Module_22286
chr17	1474309	1474809	Module_14446
chr1	1474564	1475064	Module_84
chr17	1474590	1475120	Module_14447
chr1	1474652	1475152	Module_85
chr11	1474669	1475169	Module_5556
chr1	1474670	1475170	Module_86
chr11	1474829	1475344	Module_5557
chr16	1476670	1477208	Module_12947
chr17	1477618	1478562	Module_14448
chr16	1478349	1479082	Module_12948
chr11	1479752	1480596	Module_5558
chr17	1480507	1481007	Module_14449
chr20	1481026	1481655	Module_22287
chr19	1481616	1482116	Module_17419
chr7	1484122	1484622	Module_33361
chr1	1486213	1486713	Module_87
chr7	1486341	1486841	Module_33362
chr1	1486341	1486841	Module_88
chr16	1486485	1486985	Module_12949
chr7	1487159	1487659	Module_33363
chr17	1488812	1489506	Module_14450
chr11	1489461	1489961	Module_5559
chr7	1494742	1495242	Module_33364
chr19	1496440	1496940	Module_17420
chr7	1498098	1498598	Module_33365
chr7	1500482	1500982	Module_33366
chr19	1503225	1503725	Module_17421
chr1	1503272	1503772	Module_89
chr19	1503278	1503857	Module_17422
chr1	1503358	1503858	Module_90
chr19	1503379	1503909	Module_17423
chr11	1503457	1503957	Module_5560
chr19	1503480	1503980	Module_17424
chr7	1505596	1506096	Module_33367
chr5	1505654	1506276	Module_29210
chr7	1506191	1506957	Module_33368
chr5	1507627	1508127	Module_29211
chr19	1507933	1508540	Module_17425
chr17	1508040	1508541	Module_14451
chr19	1508049	1508570	Module_17426
chr17	1508225	1508731	Module_14452
chr7	1513527	1514200	Module_33369
chr5	1514773	1515367	Module_29212
chr5	1515586	1516162	Module_29213
chr16	1516235	1516735	Module_12950
chr11	1518413	1518913	Module_5561
chr1	1521468	1521968	Module_91
chr5	1521998	1522780	Module_29214
chr5	1523023	1523523	Module_29215
chr11	1528691	1529383	Module_5562
chr17	1529698	1530211	Module_14453
chr1	1532765	1533367	Module_92
chr11	1536647	1537298	Module_5563
chr1	1539765	1540265	Module_93
chr17	1541302	1542010	Module_14454
chr17	1542880	1543380	Module_14455
chr16	1544123	1544623	Module_12951
chr7	1545635	1546276	Module_33370
chr17	1546028	1546584	Module_14456
chr7	1546373	1546873	Module_33371
chr17	1546588	1547206	Module_14457
chr7	1549826	1550326	Module_33372
chr17	1551784	1552744	Module_14458
chr7	1562718	1563667	Module_33373
chr1	1564004	1564869	Module_94
chr1	1565578	1566391	Module_95
chr19	1566447	1567128	Module_17427
chr11	1567142	1568791	Module_5564
chr11	1569382	1569991	Module_5565
chr11	1575208	1575708	Module_5566
chr7	1576337	1577271	Module_33374
chr7	1577549	1578049	Module_33375
chr11	1577888	1578388	Module_5567
chr11	1580366	1580880	Module_5568
chr7	1584150	1584650	Module_33376
chr19	1584698	1585211	Module_17428
chr11	1585632	1586255	Module_5569
chr7	1587566	1588066	Module_33377
chr11	1587785	1588285	Module_5570
chr11	1589576	1590076	Module_5571
chr7	1589951	1590451	Module_33378
chr1	1590361	1590901	Module_96
chr19	1590748	1591248	Module_17429
chr11	1592145	1592645	Module_5572
chr7	1593273	1593773	Module_33379
chr7	1594767	1595267	Module_33380
chr11	1595451	1596147	Module_5573
chr7	1597720	1598574	Module_33381
chr5	1601478	1602086	Module_29216
chr5	1604183	1604683	Module_29217
chr6	1604339	1604839	Module_31195
chr19	1605988	1606488	Module_17430
chr8	1606070	1606570	Module_35484
chr7	1606405	1607427	Module_33382
chr6	1607815	1608315	Module_31196
chr19	1608439	1608939	Module_17431
chr1	1610006	1610856	Module_97
chr1	1614732	1615461	Module_98
chr6	1615162	1615662	Module_31197
chr1	1615451	1615951	Module_99
chr7	1616347	1616879	Module_33383
chr17	1617743	1618601	Module_14459
chr19	1618289	1618789	Module_17432
chr7	1618897	1619707	Module_33384
chr6	1620151	1620651	Module_31198
chr7	1620208	1620708	Module_33385
chr17	1620373	1621011	Module_14460
chr19	1620767	1621267	Module_17433
chr6	1624367	1624867	Module_31199
chr1	1625378	1625878	Module_100
chr7	1625547	1626047	Module_33386
chr17	1627635	1628312	Module_14461
chr2	1629008	1629508	Module_19455
chr5	1645034	1645609	Module_29218
chr8	1649188	1649711	Module_35485
chr17	1650106	1650793	Module_14462
chr19	1650339	1651599	Module_17434
chr5	1652070	1652998	Module_29219
chr17	1655616	1656441	Module_14463
chr17	1657320	1658075	Module_14464
chr5	1660118	1660618	Module_29220
chr16	1660180	1660887	Module_12952
chr17	1665870	1666898	Module_14465
chr5	1666935	1668803	Module_29221
chr19	1668446	1669112	Module_17435
chr19	1671960	1672460	Module_17436
chr17	1672944	1673734	Module_14466
chr1	1684251	1684888	Module_101
chr12	1689543	1690260	Module_7618
chr8	1693628	1694638	Module_35486
chr12	1696964	1697666	Module_7619
chr12	1699533	1700216	Module_7620
chr12	1701618	1702186	Module_7621
chr8	1703484	1703984	Module_35487
chr7	1703718	1704840	Module_33387
chr7	1705360	1705860	Module_33388
chr7	1707174	1707674	Module_33389
chr7	1708628	1709326	Module_33390
chr7	1709569	1710235	Module_33391
chr1	1711375	1711965	Module_102
chr2	1711611	1712259	Module_19456
chr8	1712468	1713097	Module_35488
chr4	1713256	1713756	Module_27496
chr1	1713402	1714374	Module_103
chr12	1714430	1715022	Module_7622
chr8	1714675	1715175	Module_35489
chr11	1714955	1715457	Module_5574
chr12	1714973	1715545	Module_7623
chr11	1715140	1715640	Module_5575
chr2	1716822	1717322	Module_19457
chr8	1716971	1717713	Module_35490
chr4	1721955	1722567	Module_27497
chr5	1725044	1725704	Module_29222
chr8	1727500	1728000	Module_35491
chr4	1727729	1728296	Module_27498
chr8	1727815	1728315	Module_35492
chr4	1727816	1728316	Module_27499
chr8	1729365	1729865	Module_35493
chr4	1731235	1731866	Module_27500
chr2	1732422	1733147	Module_19458
chr7	1733609	1734228	Module_33392
chr2	1733968	1734834	Module_19459
chr2	1735851	1736351	Module_19460
chr12	1737724	1739716	Module_7624
chr12	1740252	1740752	Module_7625
chr12	1742021	1742521	Module_7626
chr7	1743038	1743642	Module_33393
chr7	1746423	1746923	Module_33394
chr2	1746682	1747737	Module_19461
chr4	1748079	1748579	Module_27501
chr12	1748614	1749114	Module_7627
chr8	1749147	1749647	Module_35494
chr8	1750125	1750625	Module_35495
chr4	1750167	1750694	Module_27502
chr8	1750214	1750714	Module_35496
chr4	1750226	1750726	Module_27503
chr8	1750233	1751300	Module_35497
chr7	1752962	1753660	Module_33395
chr2	1754380	1755211	Module_19462
chr16	1754915	1755415	Module_12953
chr7	1756238	1756738	Module_33396
chr7	1758893	1759393	Module_33397
chr7	1760849	1761462	Module_33398
chr8	1761941	1762704	Module_35498
chr16	1762245	1762745	Module_12954
chr8	1762538	1763038	Module_35499
chr16	1763722	1764416	Module_12955
chr7	1764804	1765313	Module_33399
chr8	1764934	1765616	Module_35500
chr4	1765175	1765675	Module_27504
chr8	1765572	1766499	Module_35501
chr4	1768241	1770142	Module_27505
chr11	1769749	1770546	Module_5576
chr2	1770515	1771015	Module_19463
chr12	1770629	1771198	Module_7628
chr2	1770713	1771213	Module_19464
chr11	1770724	1771224	Module_5577
chr12	1770853	1771498	Module_7629
chr2	1771017	1771631	Module_19465
chr4	1771918	1772418	Module_27506
chr12	1771933	1772492	Module_7630
chr2	1773542	1774120	Module_19466
chr8	1777251	1778829	Module_35502
chr4	1779628	1780284	Module_27507
chr8	1779818	1780323	Module_35503
chr20	1783821	1784536	Module_22288
chr8	1788896	1789418	Module_35504
chr5	1788970	1789470	Module_29223
chr8	1788974	1789603	Module_35505
chr5	1789130	1789630	Module_29224
chr5	1790304	1790804	Module_29225
chr1	1790598	1791098	Module_104
chr19	1790628	1791128	Module_17437
chr11	1793549	1794301	Module_5578
chr7	1795539	1796039	Module_33400
chr4	1795826	1796333	Module_27508
chr19	1795912	1796412	Module_17438
chr4	1796392	1797263	Module_27509
chr4	1804382	1804882	Module_27510
chr4	1811628	1812256	Module_27511
chr16	1813621	1814302	Module_12956
chr16	1820391	1821127	Module_12957
chr19	1825980	1826480	Module_17439
chr1	1826426	1826926	Module_105
chr5	1827794	1828623	Module_29226
chr5	1831672	1832275	Module_29227
chr1	1837491	1837991	Module_106
chr19	1837511	1838063	Module_17440
chr1	1837569	1838069	Module_107
chr19	1837571	1838071	Module_17441
chr1	1837589	1838089	Module_108
chr19	1837665	1838192	Module_17442
chr1	1840164	1840871	Module_109
chr5	1841150	1841650	Module_29228
chr1	1841197	1841697	Module_110
chr8	1845020	1845632	Module_35506
chr5	1851177	1851971	Module_29229
chr19	1853218	1853796	Module_17443
chr19	1855030	1855622	Module_17444
chr19	1856941	1857628	Module_17445
chr19	1859150	1859676	Module_17446
chr1	1860121	1860621	Module_111
chr20	1861982	1862621	Module_22289
chr19	1864125	1864671	Module_17447
chr4	1864225	1864725	Module_27512
chr19	1864306	1865314	Module_17448
chr4	1865820	1866485	Module_27513
chr5	1867510	1868305	Module_29230
chr20	1869713	1870323	Module_22290
chr4	1871845	1874063	Module_27514
chr5	1874866	1875407	Module_29231
chr1	1875337	1875932	Module_112
chr5	1875444	1875944	Module_29232
chr1	1875475	1875975	Module_113
chr5	1875562	1876080	Module_29233
chr19	1875902	1876664	Module_17449
chr20	1876178	1876678	Module_22291
chr5	1876281	1876893	Module_29234
chr20	1876442	1876942	Module_22292
chr19	1877144	1877679	Module_17450
chr5	1878068	1878921	Module_29235
chr20	1880875	1881467	Module_22293
chr5	1881546	1882083	Module_29236
chr5	1883532	1884383	Module_29237
chr5	1885925	1886425	Module_29238
chr19	1887121	1887686	Module_17451
chr20	1889526	1890177	Module_22294
chr20	1890494	1890994	Module_22295
chr1	1891263	1891923	Module_114
chr5	1895511	1896011	Module_29239
chr19	1897414	1898170	Module_17452
chr17	1900952	1901946	Module_14467
chr17	1902985	1903504	Module_14468
chr8	1908062	1908634	Module_35507
chr8	1910189	1910689	Module_35508
chr8	1914244	1914744	Module_35509
chr17	1914904	1915404	Module_14469
chr8	1916017	1916645	Module_35510
chr8	1922555	1923179	Module_35511
chr17	1926837	1928056	Module_14470
chr19	1929066	1929566	Module_17453
chr19	1929823	1930484	Module_17454
chr5	1930691	1932077	Module_29240
chr11	1938647	1939170	Module_5579
chr19	1941838	1942879	Module_17455
chr19	1945752	1946283	Module_17456
chr19	1947423	1948253	Module_17457
chr8	1949055	1950325	Module_35512
chr8	1950805	1951305	Module_35513
chr17	1952893	1953962	Module_14471
chr17	1956798	1957437	Module_14472
chr11	1957093	1957593	Module_5580
chr11	1959450	1959950	Module_5581
chr17	1959977	1961108	Module_14473
chr17	1961621	1962543	Module_14474
chr1	1963504	1964089	Module_115
chr17	1968285	1968785	Module_14475
chr11	1970015	1970631	Module_5582
chr16	1973475	1974146	Module_12958
chr11	1974609	1975256	Module_5583
chr1	1976069	1976786	Module_116
chr1	1977782	1978282	Module_117
chr1	1978677	1979304	Module_118
chr16	1979569	1980209	Module_12959
chr11	1980440	1980940	Module_5584
chr16	1982212	1982712	Module_12960
chr11	1985310	1985989	Module_5585
chr11	1986420	1987143	Module_5586
chr11	1989859	1991512	Module_5587
chr16	1991440	1991940	Module_12961
chr11	1991871	1992371	Module_5588
chr4	1993997	1994834	Module_27515
chr9	1994719	1995308	Module_37085
chr9	1995844	1996344	Module_37086
chr11	1998046	1998546	Module_5589
chr16	2002738	2003238	Module_12962
chr11	2003947	2005131	Module_5590
chr4	2009687	2010187	Module_27516
chr16	2010651	2012199	Module_12963
chr19	2012915	2013415	Module_17458
chr9	2015724	2016394	Module_37087
chr9	2016538	2017876	Module_37088
chr9	2018777	2019277	Module_37089
chr19	2019397	2020082	Module_17459
chr12	2020548	2021048	Module_7631
chr11	2022995	2023495	Module_5591
chr4	2023213	2023969	Module_27517
chr9	2024977	2025477	Module_37090
chr11	2025445	2026147	Module_5592
chr19	2028650	2029184	Module_17460
chr16	2029081	2030647	Module_12964
chr19	2032136	2032636	Module_17461
chr19	2034872	2035404	Module_17462
chr4	2035642	2036142	Module_27518
chr11	2036331	2036831	Module_5593
chr16	2041788	2042315	Module_12965
chr19	2041941	2042465	Module_17463
chr4	2042102	2042602	Module_27519
chr16	2042150	2042650	Module_12966
chr4	2042188	2042688	Module_27520
chr16	2042189	2042926	Module_12967
chr4	2042625	2043125	Module_27521
chr12	2042674	2043174	Module_7632
chr9	2047151	2047651	Module_37091
chr4	2048526	2049331	Module_27522
chr19	2049628	2050304	Module_17464
chr16	2053774	2054401	Module_12968
chr19	2056057	2056602	Module_17465
chr11	2056454	2056954	Module_5594
chr11	2058178	2058755	Module_5595
chr19	2059666	2060166	Module_17466
chr4	2059959	2060641	Module_27523
chr19	2061137	2061845	Module_17467
chr4	2062399	2063186	Module_27524
chr20	2069434	2070029	Module_22296
chr19	2069546	2070046	Module_17468
chr20	2069553	2070529	Module_22297
chr16	2070295	2070795	Module_12969
chr4	2071638	2072316	Module_27525
chr16	2072909	2073750	Module_12970
chr4	2073356	2074138	Module_27526
chr16	2076438	2077254	Module_12971
chr20	2083029	2083529	Module_22298
chr16	2085367	2085867	Module_12972
chr16	2089402	2089902	Module_12973
chr19	2089582	2090082	Module_17469
chr12	2104272	2104772	Module_7633
chr20	2111278	2111778	Module_22299
chr12	2120476	2121073	Module_7634
chr1	2120836	2121514	Module_119
chr1	2130509	2131208	Module_120
chr1	2135858	2136407	Module_121
chr1	2136634	2137165	Module_122
chr1	2143672	2144324	Module_123
chr12	2143994	2144663	Module_7635
chr1	2144222	2144722	Module_124
chr19	2144495	2144995	Module_17470
chr1	2145438	2145938	Module_125
chr19	2156113	2156613	Module_17471
chr1	2157835	2158335	Module_126
chr1	2158940	2159487	Module_127
chr1	2163113	2163730	Module_128
chr19	2165000	2165711	Module_17472
chr1	2165735	2166235	Module_129
chr1	2168114	2168614	Module_130
chr19	2168856	2169552	Module_17473
chr1	2169695	2170195	Module_131
chr19	2171165	2171818	Module_17474
chr16	2174479	2175052	Module_12974
chr16	2177530	2178030	Module_12975
chr16	2178223	2178811	Module_12976
chr1	2179345	2180155	Module_132
chr1	2182611	2183111	Module_133
